Pose name,Pose_no,Label
4i5c_decoy_609,1,0
1pb9_decoy_88,4,0
2r5p_decoy_602,4,0
6h38_decoy_414,2,0
1det_decoy_611,4,0
966c_decoy_258,4,0
3ies_decoy_322,3,0
2x8z_decoy_566,2,0
5dnu_decoy_57,3,0
5tt3_decoy_677,3,0
3qqa_decoy_674,5,0
4l9i_decoy_850,2,0
3tzm_decoy_773,3,0
3ccw_decoy_331,5,0
4crl_decoy_468,4,0
1kav_decoy_428,4,0
4q4p_decoy_549,3,0
3e7o_decoy_28,4,0
1nw4_decoy_264,1,0
4isi_decoy_507,5,0
4q4s_decoy_397,1,0
3qox_decoy_131,5,0
4qj0_decoy_503,1,0
4zw7_decoy_187,3,0
3gbe_decoy_192,2,0
2eg7_decoy_658,1,0
8cpa_decoy_704,5,0
1pkx_decoy_681,2,0
5f63_decoy_32,4,0
4f9u_decoy_263,5,0
5uoo_decoy_468,3,0
2cn0_decoy_202,2,0
3ao5_decoy_548,4,0
3vw2_decoy_426,3,0
3ivg_decoy_89,1,0
3zcl_decoy_136,1,0
4daf_decoy_223,4,0
1sbg_decoy_385,1,0
1g30_decoy_426,2,0
4e7r_decoy_37,3,0
1m2r_decoy_345,3,0
1m7d_decoy_322,2,0
4zx3_decoy_431,3,0
3gst_decoy_754,4,0
5vc4_decoy_851,1,0
3wha_decoy_52,3,0
1tom_decoy_74,5,0
5lne_decoy_284,2,0
4fzj_decoy_325,4,0
5j0d_decoy_883,5,0
3f34_decoy_363,2,0
1li6_decoy_75,4,0
1l8b_decoy_293,5,0
2bs5_decoy_89,3,0
1qg6_decoy_672,1,0
1lhu_decoy_642,3,0
6gfz_decoy_252,4,0
2j4g_decoy_337,2,0
5jga_decoy_86,3,0
2pqb_decoy_430,1,0
2pqz_decoy_411,1,0
3a6t_decoy_64,5,0
4tjz_decoy_92,2,0
4qxo_decoy_667,4,0
3u5j_decoy_24,3,0
3b3c_decoy_258,5,0
3ubd_decoy_81,2,0
2vpo_decoy_412,1,0
5kww_decoy_420,3,0
4r43_decoy_338,1,0
5g0g_decoy_634,5,0
5h9r_decoy_385,4,0
6f9u_decoy_522,5,0
5ivv_decoy_681,1,0
2v2h_decoy_286,1,0
3dst_decoy_173,5,0
1jmg_decoy_116,4,0
1zc9_decoy_681,2,0
2w8w_decoy_543,3,0
4msg_decoy_669,3,0
4llp_decoy_96,5,0
3f78_decoy_184,1,0
3d4y_decoy_164,4,0
6ej2_decoy_279,3,0
5odx_decoy_808,5,0
2bvd_decoy_179,5,0
4km0_decoy_220,4,0
6b7b_decoy_110,4,0
2x7t_decoy_232,4,0
4j8t_decoy_67,5,0
3cy2_decoy_215,3,0
4e6q_decoy_509,2,0
4w9j_decoy_634,2,0
4z0q_decoy_59,4,0
1v2k_decoy_685,3,0
4yj1_decoy_425,5,0
3ffg_decoy_500,2,0
2pql_decoy_156,4,0
5j7q_decoy_271,4,0
1nc3_decoy_218,5,0
1nzq_decoy_202,5,0
2r5p_decoy_509,1,0
4efs_decoy_665,3,0
3ekv_decoy_732,5,0
4x5y_decoy_602,3,0
6i5v_decoy_480,1,0
5ee7_decoy_640,4,0
4oag_decoy_295,3,0
4rkx_decoy_91,3,0
1qbs_decoy_906,5,0
3uev_decoy_9_deep,4,0
1moq_decoy_403,4,0
3e7o_decoy_124,4,0
5m77_decoy_19,1,0
3acx_decoy_801,2,0
6b97_decoy_198,2,0
4g8n_decoy_496,1,0
3eax_decoy_733,3,0
4b5d_decoy_646,5,0
1v2r_decoy_659,3,0
1ceb_decoy_168,4,0
2bfq_decoy_102,5,0
6exs_decoy_41,5,0
5f8y_decoy_231,2,0
5aa9_decoy_446,4,0
3ma0_decoy_107,3,0
6d50_decoy_269,2,0
4mjp_decoy_780,2,0
3o99_decoy_854,3,0
5k0s_decoy_649,4,0
3fal_decoy_178,1,0
2w8j_decoy_352,5,0
4wa9_decoy_407,4,0
4m3p_decoy_473,2,0
4q1x_decoy_332,5,0
2ozl_decoy_828,5,0
3m5e_decoy_368,4,0
4zt8_decoy_161,4,0
1kdk_decoy_657,4,0
2ckm_decoy_26,3,0
6b9p_decoy_133,4,0
4av4_decoy_542,2,0
2jds_decoy_19,5,0
6a84_decoy_27,2,0
4iva_decoy_494,2,0
5x80_decoy_311,3,0
3q6z_decoy_3,3,0
4zw7_decoy_598,3,0
4ddk_decoy_333,5,0
1td7_decoy_97,3,0
5iwg_decoy_570,2,0
3ryj_decoy_485,1,0
6r1b_decoy_383,1,0
1flm_decoy_802,2,0
2bvr_decoy_98,5,0
5sz5_decoy_130,2,0
2vw1_decoy_403,5,0
5hjq_decoy_462,1,0
4tmn_decoy_755,5,0
3m3x_decoy_356,1,0
5var_decoy_388,5,0
4msc_decoy_583,5,0
5l30_decoy_437,4,0
1l8g_decoy_235,2,0
5chr_decoy_387,2,0
2qtt_decoy_71,2,0
2pvk_decoy_506,5,0
4umb_decoy_241,1,0
3ml5_decoy_504,1,0
2pq9_decoy_480,3,0
2qbs_decoy_667,4,0
5ngz_decoy_93,2,0
2h6b_decoy_412,3,0
1hyo_decoy_345,3,0
6a2m_decoy_487,4,0
6elp_decoy_655,3,0
4aci_decoy_438,2,0
5fsx_decoy_140,4,0
3cyw_decoy_19,4,0
1dqn_decoy_52,4,0
186l_decoy_507,4,0
4pp3_decoy_31,2,0
4oc3_decoy_232,3,0
5l8c_decoy_506,2,0
2o4z_decoy_265,3,0
2qzz_decoy_757,1,0
5fnu_decoy_502,4,0
3e3c_decoy_769,3,0
1rql_decoy_97,5,0
2vl4_decoy_642,4,0
5evd_decoy_790,2,0
4ih6_decoy_619,5,0
5op5_decoy_261,3,0
5mw4_decoy_112,2,0
2fqt_decoy_111,4,0
5kww_decoy_635,2,0
2fzk_decoy_543,3,0
4c1y_decoy_302,2,0
3m3x_decoy_180,4,0
1atl_decoy_763,1,0
1djx_decoy_83,5,0
3c39_decoy_588,5,0
3zcl_decoy_727,2,0
2j79_decoy_283,4,0
4gv4_decoy_565,1,0
6fmc_decoy_461,3,0
4mpn_decoy_410,5,0
3b7i_decoy_389,2,0
5aan_decoy_397,2,0
4aji_decoy_404,2,0
4avj_decoy_769,4,0
4q7p_decoy_184,4,0
2v3d_decoy_779,1,0
3fhb_decoy_581,1,0
5y2w_decoy_267,5,0
1tng_decoy_220,5,0
3ibu_decoy_229,3,0
1nf3_decoy_194,5,0
4q9n_decoy_3,2,0
4nyf_decoy_929,3,0
1tsd_decoy_154,1,0
2v59_decoy_627,5,0
2vkm_decoy_797,1,0
2qd7_decoy_259,4,0
3pwk_decoy_409,1,0
5sym_decoy_639,1,0
4uxl_decoy_155,4,0
5jgq_decoy_636,2,0
4azb_decoy_532,5,0
1qkt_decoy_766,3,0
1j17_decoy_804,5,0
3bgq_decoy_745,1,0
2ya8_decoy_669,1,0
3u6w_decoy_248,1,0
4a6s_decoy_433,1,0
1bdq_decoy_813,2,0
6gjl_decoy_610,1,0
1c4u_decoy_783,4,0
4oiv_decoy_919,3,0
2e27_decoy_262,5,0
3u8k_decoy_519,5,0
4n9c_decoy_210,5,0
4dve_decoy_786,4,0
3g5d_decoy_79,3,0
2wf5_decoy_143,4,0
1fh7_decoy_102,2,0
4e4l_decoy_654,2,0
1ppc_decoy_647,2,0
5aan_decoy_87,5,0
5za7_decoy_593,3,0
2bmk_decoy_734,3,0
2rke_decoy_373,5,0
1jak_decoy_382,1,0
4ivb_decoy_73,2,0
4ruy_decoy_761,4,0
4ufk_decoy_210,1,0
6b7b_decoy_430,2,0
2hzq_decoy_193,1,0
2iuz_decoy_150,4,0
3nj4_decoy_281,1,0
5g1z_decoy_764,4,0
4rqv_decoy_360,1,0
1w3j_decoy_87,4,0
3d4y_decoy_244,5,0
1gj6_decoy_444,1,0
3d1x_decoy_226,2,0
2vmd_decoy_530,3,0
1o1s_decoy_551,2,0
4en4_decoy_692,4,0
4kow_decoy_677,2,0
4ocx_decoy_47,4,0
5mgf_decoy_321,5,0
6guh_decoy_751,1,0
5fa5_decoy_219,1,0
3aas_decoy_632,1,0
3u8n_decoy_100,1,0
4n14_decoy_758,3,0
3jya_decoy_71,5,0
3rlq_decoy_781,5,0
4mc1_decoy_296,4,0
3nee_decoy_30,4,0
4zvi_decoy_102,4,0
3qqs_decoy_383,3,0
4owv_decoy_245,4,0
4yo8_decoy_280,4,0
5n3v_decoy_711,3,0
4ayu_decoy_709,3,0
3qfy_decoy_303,1,0
3rz5_decoy_135,4,0
5vcz_decoy_344,2,0
4jyc_decoy_457,4,0
3bxh_decoy_568,3,0
4x5r_decoy_533,5,0
4hwo_decoy_89,4,0
3r51_decoy_315,5,0
1dhi_decoy_37,4,0
1m2x_decoy_90,3,0
5kh3_decoy_519,2,0
4nh8_decoy_722,3,0
4wkb_decoy_48,2,0
2clh_decoy_514,1,0
5fl5_decoy_309,4,0
3iog_decoy_369,4,0
3i8t_decoy_61,4,0
4j36_decoy_520,2,0
4m6u_decoy_99,1,0
5fnf_decoy_163,4,0
5uez_decoy_9,1,0
3gcs_decoy_670,5,0
5tmn_decoy_822,1,0
4ixh_decoy_811,5,0
3m96_decoy_716,5,0
3a1d_decoy_197,3,0
3twd_decoy_767,2,0
2yaz_decoy_373,3,0
4o0y_decoy_154,5,0
4azi_decoy_691,4,0
2qnq_decoy_319,2,0
4urx_decoy_796,1,0
4dkr_decoy_194,2,0
4b1l_decoy_413,5,0
3uxm_decoy_496,5,0
4hw3_decoy_58,2,0
3c39_decoy_622,3,0
5ljq_decoy_223,3,0
3rdo_decoy_406,3,0
5osl_decoy_431,1,0
4d62_decoy_2,4,0
1dhj_decoy_256,2,0
3q7q_decoy_210,1,0
1f5k_decoy_478,2,0
5m77_decoy_418,5,0
2b3b_decoy_207,3,0
4lm0_decoy_524,5,0
5h85_decoy_152,4,0
4jfs_decoy_396,5,0
1gi7_decoy_142,5,0
4dkp_decoy_370,4,0
4pee_decoy_23,4,0
3djp_decoy_674,2,0
2yel_decoy_784,2,0
1fjs_decoy_170,1,0
3gi6_decoy_432,3,0
4xnv_decoy_829,2,0
4ea2_decoy_65,1,0
4pow_decoy_2_deep,1,0
5kr7_decoy_370,5,0
6f20_decoy_685,2,0
5vcz_decoy_882,5,0
4q81_decoy_234,4,0
4x6o_decoy_117,2,0
6dq4_decoy_450,3,0
4ipi_decoy_711,5,0
5j27_decoy_784,1,0
3t1a_decoy_179,3,0
3uew_decoy_1_deep,5,0
6mvh_decoy_353,2,0
2r8q_decoy_439,3,0
1g4o_decoy_892,4,0
6k05_decoy_780,1,0
1srg_decoy_672,2,0
4uj1_decoy_685,2,0
2r43_decoy_169,4,0
1fjs_decoy_417,4,0
2byr_decoy_331,2,0
1f8e_decoy_780,4,0
4qem_decoy_630,4,0
2qi1_decoy_271,1,0
1f7k_decoy_240,4,0
2wm0_decoy_404,1,0
4qyy_decoy_229,4,0
5d25_decoy_287,1,0
2oi0_decoy_14,4,0
5iki_decoy_230,1,0
3ebo_decoy_403,3,0
1d4l_decoy_69,1,0
5jhb_decoy_141,2,0
5d3l_decoy_284,5,0
5gmn_decoy_155,3,0
2j4i_decoy_383,3,0
2fdp_decoy_352,5,0
2vnp_decoy_38,5,0
4r3w_decoy_506,4,0
3vx3_decoy_225,4,0
5itp_decoy_10_deep,4,0
5g10_decoy_30,4,0
5ti0_decoy_428,1,0
1o3f_decoy_587,3,0
2d0k_decoy_795,5,0
4mul_decoy_853,2,0
5mkr_decoy_476,4,0
2wtx_decoy_38,3,0
3f18_decoy_238,4,0
1unh_decoy_552,2,0
2z4o_decoy_780,3,0
1eli_decoy_156,5,0
5th4_decoy_409,1,0
3rz3_decoy_878,3,0
188l_decoy_252,2,0
4kwo_decoy_604,4,0
2ihk_decoy_580,4,0
3r1v_decoy_127,5,0
1x39_decoy_459,5,0
3lpl_decoy_103,5,0
1qbu_decoy_184,3,0
2o1v_decoy_115,1,0
2itm_decoy_557,3,0
1c5c_decoy_608,2,0
4n6g_decoy_291,2,0
5u4b_decoy_383,3,0
5mwy_decoy_132,5,0
3ch6_decoy_225,2,0
5orh_decoy_447,3,0
2ayr_decoy_551,1,0
3pwk_decoy_77,4,0
4xaq_decoy_340,3,0
4llj_decoy_323,3,0
2xys_decoy_611,2,0
4e1n_decoy_403,2,0
3pb7_decoy_362,3,0
4f9w_decoy_887,3,0
6pi5_decoy_16,1,0
4b3d_decoy_21,4,0
2jig_decoy_602,2,0
5c4l_decoy_102,5,0
1h22_decoy_370,3,0
5owl_decoy_21,2,0
3t0d_decoy_220,1,0
4i54_decoy_267,5,0
3c4h_decoy_656,2,0
4n7u_decoy_700,1,0
5jhk_decoy_25,3,0
2gl0_decoy_198,3,0
3zdg_decoy_301,3,0
5upz_decoy_790,4,0
4p58_decoy_420,3,0
3t2q_decoy_70,1,0
3a1e_decoy_439,1,0
4ury_decoy_377,3,0
4ty7_decoy_414,3,0
1dgm_decoy_411,1,0
1cny_decoy_310,3,0
3hok_decoy_681,3,0
2oro_decoy_480,5,0
1ydd_decoy_304,1,0
1riw_decoy_641,4,0
1mjj_decoy_366,3,0
4der_decoy_15,4,0
1xm4_decoy_387,4,0
3djq_decoy_665,3,0
2a5b_decoy_637,4,0
3n7a_decoy_116,2,0
4k5p_decoy_733,4,0
2wzf_decoy_18,5,0
3ge7_decoy_174,1,0
3g32_decoy_345,1,0
3ahn_decoy_345,5,0
2wzf_decoy_633,3,0
1dl7_decoy_910,2,0
1a9q_decoy_376,2,0
6oez_decoy_186,5,0
4hzm_decoy_580,4,0
1oxr_decoy_41,5,0
1q5k_decoy_890,1,0
4rvr_decoy_320,4,0
1t26_decoy_195,5,0
5fnr_decoy_92,5,0
2vpn_decoy_664,2,0
3u10_decoy_392,2,0
1lgw_decoy_246,2,0
3hy9_decoy_66,3,0
2py4_decoy_642,3,0
4ovh_decoy_626,1,0
4rus_decoy_326,5,0
2xbx_decoy_395,3,0
5e2k_decoy_115,5,0
4q9o_decoy_667,2,0
3npc_decoy_293,4,0
6dai_decoy_708,5,0
3jqb_decoy_56,5,0
6nwc_decoy_636,5,0
4b1j_decoy_24,4,0
1n0s_decoy_806,1,0
3qqa_decoy_195,1,0
2cht_decoy_539,4,0
5lvr_decoy_781,5,0
2pyn_decoy_619,1,0
2flr_decoy_621,2,0
4llx_decoy_97,3,0
1hlk_decoy_499,1,0
5vgy_decoy_708,4,0
5kly_decoy_14,2,0
3kdc_decoy_708,2,0
5y3n_decoy_492,5,0
3ckz_decoy_445,2,0
1f4x_decoy_407,5,0
6abx_decoy_74,4,0
5vja_decoy_588,3,0
3qqa_decoy_255,4,0
3h4v_decoy_663,5,0
5nkg_decoy_558,4,0
3udd_decoy_143,5,0
2ez7_decoy_376,4,0
3bf1_decoy_597,1,0
3nu3_decoy_378,5,0
5l7g_decoy_592,2,0
4j93_decoy_436,1,0
1xq0_decoy_266,3,0
2j7f_decoy_245,5,0
6n3k_decoy_788,2,0
2gsu_decoy_14,4,0
6d5h_decoy_121,5,0
4xoe_decoy_114,1,0
1if8_decoy_301,2,0
4jwk_decoy_142,4,0
2vmf_decoy_149,5,0
4ha5_decoy_681,2,0
1zc9_decoy_281,5,0
4non_decoy_371,1,0
4axd_decoy_514,4,0
6o1g_decoy_877,5,0
2xii_decoy_656,3,0
3lf0_decoy_255,2,0
5txy_decoy_20,3,0
6nor_decoy_166,1,0
1fzq_decoy_251,1,0
3ozg_decoy_372,4,0
5ewy_decoy_697,4,0
2pou_decoy_162,4,0
4rr7_decoy_108,3,0
2xnb_decoy_226,5,0
5j86_decoy_238,5,0
5ka7_decoy_202,2,0
2vb8_decoy_541,2,0
3bl0_decoy_652,1,0
1kel_decoy_730,5,0
3hek_decoy_714,5,0
3lea_decoy_754,1,0
5ihh_decoy_391,1,0
1ugw_decoy_92,2,0
2zcq_decoy_225,5,0
1lgw_decoy_33,1,0
4oc2_decoy_804,3,0
1dgm_decoy_498,4,0
2bal_decoy_150,2,0
2wky_decoy_98,2,0
6d5j_decoy_653,5,0
4re2_decoy_627,2,0
3uug_decoy_350,5,0
4ejl_decoy_512,5,0
4ojz_decoy_10,2,0
5yvt_decoy_363,5,0
4umc_decoy_304,2,0
6hp9_decoy_320,1,0
4kmz_decoy_259,2,0
3e6y_decoy_740,3,0
2yki_decoy_548,4,0
1gjc_decoy_168,4,0
4djy_decoy_845,2,0
2ra0_decoy_388,1,0
2i4v_decoy_852,2,0
3ejq_decoy_209,3,0
5g1n_decoy_104,3,0
5etb_decoy_373,2,0
4nbl_decoy_348,3,0
3jup_decoy_55,4,0
1eoc_decoy_388,2,0
4abb_decoy_278,4,0
3o5n_decoy_229,3,0
6fni_decoy_635,2,0
1ydk_decoy_697,1,0
1oyt_decoy_241,5,0
1hi5_decoy_374,5,0
6fuj_decoy_719,5,0
5i7s_decoy_276,2,0
3nu5_decoy_42,5,0
2oc2_decoy_696,3,0
5oh3_decoy_64,5,0
4ejn_decoy_212,2,0
4cft_decoy_593,4,0
1ogg_decoy_358,1,0
1e3v_decoy_399,2,0
6h8s_decoy_6_deep,4,0
6dak_decoy_530,2,0
5f1h_decoy_299,2,0
5dh4_decoy_194,5,0
5j0d_decoy_116,5,0
2j7f_decoy_147,3,0
3pvw_decoy_416,3,0
1rr6_decoy_690,3,0
4m2u_decoy_265,3,0
3p3g_decoy_450,5,0
2nta_decoy_703,1,0
5nze_decoy_769,2,0
5tfx_decoy_797,5,0
3pgu_decoy_367,2,0
1eb2_decoy_420,5,0
3hl5_decoy_499,2,0
2xyt_decoy_198,4,0
4ufi_decoy_254,3,0
5nbw_decoy_323,5,0
1yet_decoy_396,5,0
3nu5_decoy_499,2,0
1rwq_decoy_394,2,0
4jxs_decoy_699,2,0
1tpw_decoy_562,5,0
1j16_decoy_1,1,0
3g2z_decoy_113,5,0
6f92_decoy_307,2,0
5cas_decoy_247,4,0
1j14_decoy_181,2,0
5wo4_decoy_176,2,0
3hu3_decoy_523,1,0
3wtl_decoy_439,2,0
4jym_decoy_538,2,0
4cwq_decoy_298,2,0
4q87_decoy_416,5,0
6g98_decoy_101,5,0
3rlp_decoy_140,5,0
5a7b_decoy_133,4,0
5i7x_decoy_885,4,0
1f0s_decoy_13,4,0
5lle_decoy_451,4,0
3uxd_decoy_420,1,0
1mq5_decoy_124,2,0
4gr8_decoy_191,4,0
4zx4_decoy_593,2,0
4g0y_decoy_559,4,0
3i60_decoy_131,1,0
2r14_decoy_226,3,0
5jfp_decoy_183,5,0
5jog_decoy_467,4,0
5c83_decoy_601,3,0
1ebz_decoy_167,5,0
1uml_decoy_533,4,0
1nnu_decoy_511,3,0
4r43_decoy_282,3,0
2j9l_decoy_291,3,0
4idn_decoy_308,2,0
1oif_decoy_222,4,0
4e1m_decoy_663,4,0
4erf_decoy_342,3,0
4e6d_decoy_763,3,0
4bkt_decoy_813,4,0
3oku_decoy_9,4,0
2std_decoy_501,2,0
2oro_decoy_19,3,0
2bal_decoy_313,3,0
5mpk_decoy_276,3,0
1ml1_decoy_112,5,0
3ln0_decoy_506,3,0
6fuj_decoy_698,3,0
5za9_decoy_214,4,0
1d4p_decoy_182,5,0
2foi_decoy_47,2,0
5ih9_decoy_516,2,0
5sz4_decoy_859,2,0
2uwl_decoy_634,4,0
3gv9_decoy_574,4,0
1p57_decoy_598,2,0
5dit_decoy_322,3,0
5u0y_decoy_451,1,0
1me8_decoy_850,2,0
2jg0_decoy_311,5,0
4onc_decoy_346,4,0
6ckr_decoy_358,3,0
3tz0_decoy_477,2,0
5uez_decoy_443,3,0
4dew_decoy_390,3,0
1ind_decoy_436,4,0
4abh_decoy_747,5,0
5eu1_decoy_942,5,0
2fwp_decoy_539,1,0
1o2w_decoy_208,4,0
2x4z_decoy_667,3,0
4lwu_decoy_297,2,0
5lz5_decoy_889,4,0
5e2p_decoy_607,5,0
2qi1_decoy_253,3,0
3vf5_decoy_443,1,0
4zx1_decoy_710,1,0
4zgk_decoy_309,1,0
2o1o_decoy_713,3,0
6gnr_decoy_334,4,0
4qxo_decoy_170,5,0
5jxq_decoy_82,5,0
1pfu_decoy_113,1,0
5dx4_decoy_722,2,0
6g38_decoy_510,2,0
1sl3_decoy_115,1,0
3nx7_decoy_221,5,0
1oe8_decoy_483,4,0
5nau_decoy_344,2,0
2h15_decoy_577,5,0
1dl7_decoy_175,3,0
6nlk_decoy_217,4,0
3q2h_decoy_447,1,0
3e6y_decoy_327,4,0
4i8z_decoy_398,3,0
5nya_decoy_440,4,0
5edl_decoy_605,5,0
3sfi_decoy_698,2,0
3owj_decoy_393,4,0
2we3_decoy_623,4,0
4wn0_decoy_123,4,0
3pp0_decoy_394,1,0
4xtx_decoy_468,2,0
5uiu_decoy_600,5,0
4np3_decoy_755,4,0
5nih_decoy_568,3,0
1o38_decoy_412,5,0
5dv2_decoy_14,5,0
1o2z_decoy_673,5,0
2fqt_decoy_247,4,0
3f8e_decoy_492,5,0
2i6b_decoy_596,1,0
4lbu_decoy_333,4,0
4v01_decoy_694,2,0
1igj_decoy_521,4,0
4bc5_decoy_159,2,0
3ccw_decoy_645,1,0
5fu3_decoy_59,1,0
4ufl_decoy_120,5,0
4j28_decoy_51,2,0
6nel_decoy_393,3,0
5ivy_decoy_584,2,0
3zso_decoy_570,3,0
4hdp_decoy_718,5,0
4hws_decoy_35,3,0
6fa4_decoy_317,3,0
5os5_decoy_67,1,0
6hke_decoy_175,1,0
2jfz_decoy_751,1,0
2bvr_decoy_321,5,0
4kzq_decoy_564,2,0
3ekp_decoy_307,2,0
3uo4_decoy_682,5,0
1fcz_decoy_387,5,0
1fo3_decoy_92,5,0
4ufi_decoy_267,5,0
2fpz_decoy_234,3,0
3sjf_decoy_198,5,0
2y7z_decoy_349,5,0
4abh_decoy_266,2,0
2xjx_decoy_61,2,0
4txe_decoy_943,3,0
5bo9_decoy_618,1,0
3d51_decoy_429,2,0
5mge_decoy_439,4,0
4cwf_decoy_818,2,0
5fs0_decoy_167,1,0
1e2l_decoy_253,5,0
5i3x_decoy_747,4,0
5f61_decoy_251,1,0
3u10_decoy_294,3,0
3nj4_decoy_181,1,0
3qxv_decoy_369,2,0
3tb6_decoy_68,3,0
5n1s_decoy_211,3,0
3ms9_decoy_68,5,0
5ipc_decoy_350,5,0
2r38_decoy_655,5,0
2jfz_decoy_388,5,0
1qbo_decoy_38,2,0
3lpk_decoy_658,2,0
1gua_decoy_510,5,0
6b4d_decoy_31,2,0
5d25_decoy_505,4,0
3td4_decoy_431,3,0
3hvi_decoy_220,5,0
3cv7_decoy_740,5,0
4xk9_decoy_148,3,0
5kax_decoy_148,5,0
3pcj_decoy_500,3,0
2e2r_decoy_107,3,0
4pum_decoy_361,3,0
2oor_decoy_729,1,0
2fdw_decoy_640,4,0
4u6w_decoy_629,1,0
6dj1_decoy_786,3,0
4wz6_decoy_478,4,0
2nn1_decoy_503,1,0
3bfu_decoy_312,2,0
1u70_decoy_682,4,0
2zgx_decoy_79,4,0
3r6u_decoy_153,2,0
2a8g_decoy_445,1,0
2pzi_decoy_644,4,0
4kcl_decoy_344,5,0
4ury_decoy_565,1,0
1syh_decoy_46,3,0
3w07_decoy_722,4,0
3ejp_decoy_303,1,0
5exn_decoy_510,5,0
1qkt_decoy_673,4,0
3e5a_decoy_210,1,0
2x91_decoy_300,1,0
1t4v_decoy_748,4,0
4n9c_decoy_380,1,0
4mr3_decoy_354,1,0
1pr5_decoy_138,1,0
3pb7_decoy_20,4,0
2xpk_decoy_76,5,0
2wec_decoy_445,5,0
4zt8_decoy_238,1,0
5aan_decoy_42,1,0
4eb8_decoy_84,2,0
3qqs_decoy_878,3,0
5i29_decoy_29,1,0
2r23_decoy_323,4,0
6gjr_decoy_680,2,0
3a4v_decoy_591,5,0
6kg2_decoy_676,2,0
1c5c_decoy_293,1,0
4djp_decoy_341,5,0
3d0b_decoy_587,5,0
1e3v_decoy_511,1,0
2erz_decoy_353,1,0
4acc_decoy_323,2,0
2gh9_decoy_490,5,0
4q7v_decoy_346,5,0
4ysx_decoy_700,4,0
4qsu_decoy_345,4,0
5ipj_decoy_413,2,0
3v7x_decoy_643,3,0
6czi_decoy_464,4,0
4ap7_decoy_451,2,0
5wa9_decoy_420,1,0
5kad_decoy_2,4,0
3ch6_decoy_797,4,0
1z9y_decoy_720,3,0
1cny_decoy_76,4,0
4llx_decoy_29,4,0
1ftm_decoy_384,3,0
4llj_decoy_171,2,0
3ryv_decoy_360,3,0
2zjf_decoy_490,5,0
5j82_decoy_179,1,0
3ohi_decoy_432,1,0
1utn_decoy_184,5,0
4crf_decoy_645,1,0
3nee_decoy_620,2,0
4bkt_decoy_704,2,0
3bf1_decoy_506,3,0
2b1g_decoy_24,4,0
3d1z_decoy_420,2,0
1pyn_decoy_429,3,0
4np3_decoy_490,1,0
1uz8_decoy_864,5,0
1d4l_decoy_109,3,0
2qi0_decoy_498,1,0
1kc7_decoy_423,4,0
5t8o_decoy_322,5,0
3ozr_decoy_745,1,0
6gjj_decoy_879,3,0
4n8q_decoy_452,3,0
1ocq_decoy_539,2,0
4xtz_decoy_49,1,0
1swr_decoy_338,2,0
6guk_decoy_347,5,0
1bzj_decoy_508,2,0
3u8l_decoy_569,3,0
5oot_decoy_478,3,0
4edf_decoy_131,1,0
4ixh_decoy_702,1,0
3m89_decoy_482,4,0
6dif_decoy_556,2,0
5lsg_decoy_178,3,0
3b7u_decoy_380,3,0
1afk_decoy_444,5,0
4u44_decoy_17,4,0
5egu_decoy_172,4,0
1m2p_decoy_693,1,0
1ws1_decoy_29,5,0
4pb2_decoy_97,3,0
2avs_decoy_678,3,0
5mrb_decoy_447,5,0
1h4w_decoy_301,2,0
3n2v_decoy_139,2,0
6hrq_decoy_127,5,0
5uex_decoy_239,2,0
5fyx_decoy_368,2,0
5owl_decoy_772,2,0
1uwt_decoy_185,2,0
4j7e_decoy_250,4,0
2bw7_decoy_49,2,0
2o4j_decoy_323,4,0
2nsj_decoy_545,2,0
3qxv_decoy_437,3,0
6eyb_decoy_891,4,0
3gy3_decoy_97,3,0
1rwq_decoy_716,2,0
1h1s_decoy_472,3,0
3mxd_decoy_56,3,0
4qgd_decoy_300,5,0
5cqt_decoy_649,4,0
4f3k_decoy_51,5,0
5qay_decoy_418,4,0
1fkw_decoy_289,4,0
3qwi_decoy_721,2,0
5n84_decoy_138,4,0
1njc_decoy_108,5,0
4uj2_decoy_446,5,0
1lf2_decoy_918,2,0
2zx7_decoy_316,1,0
1bgq_decoy_679,4,0
2xnb_decoy_376,3,0
5edb_decoy_16,1,0
1c86_decoy_171,5,0
3d04_decoy_543,3,0
1duv_decoy_648,4,0
5eqy_decoy_10_deep,1,0
3nv6_decoy_304,2,0
5lji_decoy_839,1,0
5ae9_decoy_210,3,0
2a0w_decoy_555,3,0
4lyw_decoy_574,1,0
3fh7_decoy_317,2,0
4ad3_decoy_473,2,0
3dbu_decoy_426,5,0
1s38_decoy_378,4,0
3p17_decoy_168,3,0
4cm9_decoy_334,1,0
3oil_decoy_866,1,0
5fnr_decoy_35,3,0
2zx8_decoy_315,5,0
6o1g_decoy_413,1,0
5za7_decoy_471,3,0
2vz0_decoy_56,3,0
1o9w_decoy_407,1,0
3qfz_decoy_49,2,0
2hl4_decoy_764,3,0
3ipu_decoy_668,4,0
4d81_decoy_282,2,0
2bes_decoy_314,1,0
1g7v_decoy_63,4,0
3jq9_decoy_10,5,0
2jdm_decoy_168,4,0
6f9g_decoy_80,1,0
6fne_decoy_604,1,0
2xn3_decoy_179,5,0
1sln_decoy_125,4,0
3ozp_decoy_229,2,0
6dar_decoy_943,3,0
3mhi_decoy_501,1,0
1lnm_decoy_408,5,0
4j21_decoy_8,4,0
4xy8_decoy_339,3,0
3p3t_decoy_71,4,0
3wz8_decoy_842,2,0
4ucc_decoy_466,4,0
